,Date,Open,High,Low,Close,Adj Close,Volume,Day,Month,Year,Quarter
589,2021-08-05,69.666664,69.866669,68.366669,69.300003,57.631237,20246398,5,8,2021,Q3
588,2021-08-04,71.0,71.666664,69.933334,70.199997,57.548065,17376739,4,8,2021,Q3
587,2021-08-03,70.666664,71.0,70.199997,70.766663,58.012608,15159726,3,8,2021,Q3
586,2021-08-02,69.666664,70.566666,69.099998,70.333336,57.657372,19968907,2,8,2021,Q3
585,2021-07-30,69.5,70.866669,68.599998,68.766663,56.373058,39367890,30,7,2021,Q3
584,2021-07-29,69.5,69.666664,68.800003,69.266663,56.782948,15139800,29,7,2021,Q3
583,2021-07-28,69.333336,69.833336,68.73333,69.333336,56.837601,13733836,28,7,2021,Q3
582,2021-07-27,69.833336,70.23333,68.833336,69.300003,56.81028,11591373,27,7,2021,Q3
581,2021-07-26,70.666664,70.833336,69.666664,69.766663,57.192825,10937572,26,7,2021,Q3
580,2021-07-23,71.133331,71.466667,70.300003,70.666664,57.93063,10996716,23,7,2021,Q3
579,2021-07-22,71.0,71.333336,70.133331,71.133331,58.313187,16258848,22,7,2021,Q3
578,2021-07-20,70.73333,71.199997,69.699997,70.400002,57.712025,19243816,20,7,2021,Q3
577,2021-07-19,70.5,71.933334,70.066666,70.633331,57.903301,17532862,19,7,2021,Q3
576,2021-07-16,70.699997,71.599998,70.300003,70.73333,57.985279,11793582,16,7,2021,Q3
575,2021-07-15,71.333336,71.5,70.766663,70.866669,58.094585,11451739,15,7,2021,Q3
574,2021-07-14,71.699997,72.099998,71.099998,71.400002,58.531796,9119790,14,7,2021,Q3
573,2021-07-13,71.566666,72.066666,71.23333,71.866669,58.91436,11227437,13,7,2021,Q3
572,2021-07-12,71.566666,72.199997,71.23333,71.466667,58.586445,9438729,12,7,2021,Q3
571,2021-07-09,71.699997,71.73333,71.033333,71.533333,58.641098,10924398,9,7,2021,Q3
570,2021-07-08,71.966667,72.73333,71.566666,71.699997,58.777725,14297863,8,7,2021,Q3
569,2021-07-07,71.766663,72.266663,71.433334,71.966667,58.99633,11177004,7,7,2021,Q3
568,2021-07-06,72.466667,72.933334,72.133331,72.266663,59.242268,9301320,6,7,2021,Q3
567,2021-07-05,72.966667,72.966667,72.300003,72.533333,59.460876,9305578,5,7,2021,Q3
566,2021-07-02,71.833336,73.166664,71.833336,72.300003,59.269592,17907844,2,7,2021,Q3
565,2021-07-01,71.933334,72.633331,71.566666,71.699997,58.777725,13216218,1,7,2021,Q3
564,2021-06-30,72.166664,73.266663,71.73333,71.933334,58.969013,17106526,30,6,2021,Q2
563,2021-06-29,73.900002,74.599998,71.866669,72.099998,59.10564,22785070,29,6,2021,Q2
562,2021-06-28,74.599998,74.633331,73.800003,73.900002,60.581226,9776194,28,6,2021,Q2
561,2021-06-25,74.333336,74.933334,74.133331,74.266663,60.881805,7819713,25,6,2021,Q2
560,2021-06-24,75.333336,75.73333,74.033333,74.300003,60.909138,11987605,24,6,2021,Q2
559,2021-06-23,76.333336,76.333336,75.133331,75.266663,61.701576,8197572,23,6,2021,Q2
558,2021-06-22,75.73333,76.566666,75.333336,75.900002,62.220768,18181960,22,6,2021,Q2
557,2021-06-21,74.333336,75.666664,73.766663,75.099998,61.564953,22640152,21,6,2021,Q2
556,2021-06-18,76.800003,77.066666,74.0,74.866669,61.37368,24316953,18,6,2021,Q2
555,2021-06-17,76.633331,77.533333,76.033333,76.400002,62.630661,14332735,17,6,2021,Q2
554,2021-06-16,77.166664,78.099998,77.0,77.266663,63.341129,17840275,16,6,2021,Q2
553,2021-06-15,76.366669,77.599998,76.366669,77.166664,63.259155,18716286,15,6,2021,Q2
552,2021-06-14,76.833336,77.133331,75.0,76.5,62.712643,15977089,14,6,2021,Q2
551,2021-06-11,77.599998,78.23333,76.266663,76.73333,62.903912,22644016,11,6,2021,Q2
550,2021-06-10,77.0,77.666664,76.800003,77.300003,63.368458,19462978,10,6,2021,Q2
549,2021-06-09,78.066666,78.566666,76.333336,76.633331,62.821938,31520341,9,6,2021,Q2
548,2021-06-08,76.766663,78.333336,75.566666,77.800003,63.778343,34179129,8,6,2021,Q2
547,2021-06-07,76.566666,77.166664,76.199997,76.466667,62.685314,28815546,7,6,2021,Q2
546,2021-06-04,75.0,76.633331,74.933334,76.400002,62.630661,42494730,4,6,2021,Q2
545,2021-06-03,73.433334,75.300003,73.433334,74.966667,61.455654,31434373,3,6,2021,Q2
544,2021-06-02,73.199997,74.266663,73.033333,73.900002,60.581226,26079462,2,6,2021,Q2
543,2021-06-01,73.0,73.966667,72.699997,73.266663,60.062035,25662061,1,6,2021,Q2
542,2021-05-31,73.333336,73.666664,72.23333,72.833336,59.70681,27328504,31,5,2021,Q2
541,2021-05-28,74.333336,74.666664,72.300003,73.23333,60.034714,45369177,28,5,2021,Q2
540,2021-05-27,75.133331,75.800003,73.300003,73.5,60.253319,51485233,27,5,2021,Q2
539,2021-05-26,73.400002,75.199997,72.833336,74.666664,61.209717,55487863,26,5,2021,Q2
538,2021-05-25,73.599998,74.599998,73.066666,73.533333,60.280647,61080268,25,5,2021,Q2
537,2021-05-24,70.0,73.266663,70.0,72.966667,59.816109,124798564,24,5,2021,Q2
536,2021-05-21,70.533333,71.266663,69.033333,69.533333,57.001556,57868768,21,5,2021,Q2
535,2021-05-20,73.133331,73.133331,69.666664,69.800003,57.220161,84723675,20,5,2021,Q2
534,2021-05-19,69.666664,72.633331,69.400002,71.466667,58.586445,111262026,19,5,2021,Q2
533,2021-05-18,68.73333,70.599998,68.300003,70.366669,57.684696,53646370,18,5,2021,Q2
532,2021-05-17,67.766663,68.166664,66.73333,68.0,55.744572,29540865,17,5,2021,Q2
531,2021-05-14,68.533333,69.099998,66.666664,67.366669,55.22538,32738629,14,5,2021,Q2
530,2021-05-12,69.266663,71.066666,68.199997,68.533333,56.181778,58626690,12,5,2021,Q2
529,2021-05-11,65.73333,69.599998,65.199997,69.133331,56.673641,115361688,11,5,2021,Q2
528,2021-05-10,63.533333,66.366669,63.466667,66.099998,54.187,55456126,10,5,2021,Q2
527,2021-05-07,61.933334,63.5,61.466667,63.133331,51.755009,27762753,7,5,2021,Q2
526,2021-05-06,61.900002,62.099998,61.333332,61.733334,50.607323,22084128,6,5,2021,Q2
525,2021-05-05,61.866665,62.299999,61.200001,61.466667,50.388721,34464111,5,5,2021,Q2
524,2021-05-04,61.666664,62.333332,60.733334,60.933334,49.951508,22283461,4,5,2021,Q2
523,2021-05-03,59.900002,61.266666,59.700001,60.966667,49.978832,20483677,3,5,2021,Q2
522,2021-04-30,59.066666,62.066666,58.666664,60.566666,49.650917,44723547,30,4,2021,Q2
521,2021-04-29,60.166664,60.333332,59.133331,59.266666,48.585217,13435744,29,4,2021,Q2
520,2021-04-28,59.466667,59.700001,59.333332,59.599998,48.858475,9505056,28,4,2021,Q2
519,2021-04-27,58.799999,59.400002,58.799999,59.233334,48.557892,13128622,27,4,2021,Q2
518,2021-04-26,59.133331,59.200001,58.5,58.799999,48.202656,10600021,26,4,2021,Q2
517,2021-04-23,58.433334,59.033333,58.266666,58.700001,48.120682,12005517,23,4,2021,Q2
516,2021-04-22,58.666664,58.866665,58.233334,58.566666,48.011372,14235285,22,4,2021,Q2
515,2021-04-20,58.900002,60.0,58.233334,58.533333,47.984051,16299066,20,4,2021,Q2
514,2021-04-19,58.633331,59.200001,57.900002,58.733334,48.148006,22902361,19,4,2021,Q2
513,2021-04-16,59.433334,60.766666,59.433334,60.099998,49.26836,15435475,16,4,2021,Q2
512,2021-04-15,58.799999,60.233334,58.733334,60.066666,49.241032,23591248,15,4,2021,Q2
511,2021-04-13,58.133331,59.5,58.066666,59.200001,48.530567,23964055,13,4,2021,Q2
510,2021-04-12,60.066666,60.299999,57.833332,58.0,47.546841,29943736,12,4,2021,Q2
509,2021-04-09,61.866665,61.966667,60.866665,61.133331,50.115459,15445974,9,4,2021,Q2
508,2021-04-08,62.0,62.466667,61.666664,61.966667,50.798607,19175106,8,4,2021,Q2
507,2021-04-07,60.766666,61.933334,60.766666,61.799999,50.661972,20614233,7,4,2021,Q2
506,2021-04-06,60.599998,61.233334,60.299999,60.766666,49.81488,16560441,6,4,2021,Q2
505,2021-04-05,62.0,62.0,60.033333,60.5,49.596272,25774072,5,4,2021,Q2
504,2021-04-01,61.333332,62.233334,60.799999,62.099998,50.907906,22265911,1,4,2021,Q2
503,2021-03-31,61.033333,61.533333,60.633331,61.233334,50.197437,20242771,31,3,2021,Q1
502,2021-03-30,60.666664,61.299999,60.066666,61.033333,50.033482,30887440,30,3,2021,Q1
501,2021-03-26,61.200001,61.466667,60.400002,60.599998,49.678249,28462275,26,3,2021,Q1
500,2021-03-25,62.900002,63.133331,60.299999,60.599998,49.678249,41865562,25,3,2021,Q1
499,2021-03-24,64.0,64.5,62.833332,63.033333,51.673027,28562503,24,3,2021,Q1
498,2021-03-23,64.800003,65.0,64.266663,64.5,52.875362,33229980,23,3,2021,Q1
497,2021-03-22,66.433334,66.533333,65.5,66.099998,52.547459,31878691,22,3,2021,Q1
496,2021-03-19,64.633331,66.400002,63.599998,65.833336,52.335461,51668046,19,3,2021,Q1
495,2021-03-18,65.933334,66.333336,64.333336,64.833336,51.540489,32120652,18,3,2021,Q1
494,2021-03-17,67.5,67.5,65.333336,65.466667,52.043976,31383499,17,3,2021,Q1
493,2021-03-16,68.066666,68.400002,66.633331,66.933334,53.20993,41291265,16,3,2021,Q1
492,2021-03-15,67.766663,68.466667,66.666664,67.366669,53.554417,31646668,15,3,2021,Q1
491,2021-03-12,66.833336,68.199997,66.800003,67.533333,53.686916,52481499,12,3,2021,Q1
490,2021-03-10,67.933334,67.933334,65.800003,65.900002,52.388462,31741065,10,3,2021,Q1
489,2021-03-09,68.300003,68.599998,66.133331,67.033333,53.289429,44887903,9,3,2021,Q1
488,2021-03-08,68.166664,70.0,68.066666,69.066666,54.905865,74599173,8,3,2021,Q1
487,2021-03-05,67.800003,68.566666,67.23333,67.633331,53.766403,60217765,5,3,2021,Q1
486,2021-03-04,67.666664,68.73333,67.433334,67.633331,53.766403,25305613,4,3,2021,Q1
485,2021-03-03,68.666664,69.333336,67.599998,68.400002,54.375885,45034914,3,3,2021,Q1
484,2021-03-02,68.166664,69.400002,67.833336,68.133331,54.163895,68580370,2,3,2021,Q1
483,2021-03-01,67.333336,67.666664,66.533333,67.133331,53.368923,45069373,1,3,2021,Q1
482,2021-02-26,66.333336,67.966667,64.800003,65.366669,51.964481,68584740,26,2,2021,Q1
481,2021-02-25,66.266663,67.966667,65.900002,67.266663,53.474915,94125667,25,2,2021,Q1
480,2021-02-24,65.599998,66.599998,64.666664,65.300003,51.911484,29676166,24,2,2021,Q1
479,2021-02-23,64.266663,66.066666,64.0,65.099998,51.752483,53269024,23,2,2021,Q1
478,2021-02-22,65.0,65.666664,63.400002,63.766666,50.692524,29230623,22,2,2021,Q1
477,2021-02-19,66.133331,67.0,64.066666,65.033333,51.69949,63290026,19,2,2021,Q1
476,2021-02-18,63.533333,66.566666,63.533333,66.0,52.467957,81083085,18,2,2021,Q1
475,2021-02-17,63.700001,63.799999,63.099998,63.333332,50.348042,24688639,17,2,2021,Q1
474,2021-02-16,62.766666,64.333336,62.666664,63.733334,50.666031,37303716,16,2,2021,Q1
473,2021-02-15,63.700001,64.066666,62.666664,62.766666,49.897552,22194036,15,2,2021,Q1
472,2021-02-12,64.366669,64.73333,63.066666,63.400002,50.401043,28558101,12,2,2021,Q1
471,2021-02-11,64.066666,65.0,63.933334,64.333336,51.143013,29268846,11,2,2021,Q1
470,2021-02-10,65.400002,65.833336,64.066666,64.5,51.275501,34008033,10,2,2021,Q1
469,2021-02-09,66.533333,66.533333,64.666664,65.133331,51.77898,71867815,9,2,2021,Q1
468,2021-02-08,69.333336,69.599998,68.300003,69.400002,51.196007,56887465,8,2,2021,Q1
467,2021-02-05,69.666664,69.73333,68.033333,68.266663,50.359951,47134357,5,2,2021,Q1
466,2021-02-04,68.533333,69.566666,68.333336,69.066666,50.950111,76757127,4,2,2021,Q1
465,2021-02-03,67.066666,68.266663,66.599998,67.900002,50.089462,87238200,3,2,2021,Q1
464,2021-02-02,65.033333,66.133331,64.5,65.866669,48.589485,57962112,2,2,2021,Q1
463,2021-02-01,63.866665,64.266663,62.266666,63.866665,47.114094,79766275,1,2,2021,Q1
462,2021-01-29,62.533333,64.199997,61.866665,62.166664,45.86002,111293214,29,1,2021,Q1
461,2021-01-28,60.299999,61.966667,60.166664,61.733334,45.540348,36206854,28,1,2021,Q1
460,2021-01-27,62.0,62.533333,60.166664,60.933334,44.950195,41240343,27,1,2021,Q1
459,2021-01-25,64.666664,65.0,62.099998,62.299999,45.958378,33799852,25,1,2021,Q1
458,2021-01-22,64.333336,64.900002,63.5,63.799999,47.064915,33756312,22,1,2021,Q1
457,2021-01-21,65.466667,66.400002,64.133331,64.466667,47.556717,38452279,21,1,2021,Q1
456,2021-01-20,65.933334,66.533333,65.166664,65.533333,48.343586,28395798,20,1,2021,Q1
455,2021-01-19,66.0,66.866669,65.333336,65.699997,48.466537,36623602,19,1,2021,Q1
454,2021-01-18,67.699997,67.900002,65.0,65.533333,48.343586,42899784,18,1,2021,Q1
453,2021-01-15,68.900002,69.266663,67.0,67.533333,49.818985,41757006,15,1,2021,Q1
452,2021-01-14,67.833336,69.066666,66.866669,68.800003,50.753395,46080657,14,1,2021,Q1
451,2021-01-13,65.633331,68.5,65.466667,67.300003,49.646847,83906529,13,1,2021,Q1
450,2021-01-12,63.733334,66.23333,63.466667,65.300003,48.171463,47912310,12,1,2021,Q1
449,2021-01-11,64.133331,64.633331,63.066666,64.0,47.212463,24338116,11,1,2021,Q1
448,2021-01-08,63.400002,64.266663,63.099998,64.099998,47.286221,33813061,8,1,2021,Q1
447,2021-01-07,63.333332,63.633331,62.533333,63.0,46.474762,27214861,7,1,2021,Q1
446,2021-01-06,62.233334,63.733334,62.133331,62.733334,46.278046,37066479,6,1,2021,Q1
445,2021-01-05,62.0,62.166664,61.200001,62.0,45.737064,28072567,5,1,2021,Q1
444,2021-01-04,61.333332,62.700001,61.333332,62.566666,46.155094,31411359,4,1,2021,Q1
443,2021-01-01,60.866665,61.166664,60.733334,61.0,44.999371,10716213,1,1,2021,Q1
442,2020-12-31,60.333332,61.099998,60.133331,60.633331,44.728882,22766266,31,12,2020,Q4
441,2020-12-30,60.900002,61.133331,60.0,60.599998,44.704292,20131573,30,12,2020,Q4
440,2020-12-29,61.333332,61.666664,60.266666,60.799999,44.851837,22058307,29,12,2020,Q4
439,2020-12-28,60.666664,61.333332,60.599998,61.133331,45.097729,19819689,28,12,2020,Q4
438,2020-12-24,58.833332,60.833332,58.833332,60.166664,44.384628,32996755,24,12,2020,Q4
437,2020-12-23,58.799999,59.066666,57.833332,58.766666,43.351852,31573149,23,12,2020,Q4
436,2020-12-22,57.333332,59.0,56.133331,58.633331,43.25349,51043984,22,12,2020,Q4
435,2020-12-21,62.266666,62.266666,56.400002,58.066666,42.835468,73823025,21,12,2020,Q4
434,2020-12-18,63.599998,63.833332,62.200001,62.633331,46.204277,36546885,18,12,2020,Q4
433,2020-12-17,64.333336,64.666664,63.333332,63.599998,46.917377,24968898,17,12,2020,Q4
432,2020-12-16,64.333336,65.0,63.866665,64.23333,47.384583,33946033,16,12,2020,Q4
431,2020-12-15,64.166664,64.166664,62.900002,63.633331,46.941971,31439902,15,12,2020,Q4
430,2020-12-14,63.333332,64.533333,63.066666,64.133331,47.310818,52441758,14,12,2020,Q4
429,2020-12-11,62.366665,64.066666,62.033333,62.566666,46.155094,82795728,11,12,2020,Q4
428,2020-12-10,62.599998,62.599998,60.766666,61.633331,45.466579,33364783,10,12,2020,Q4
427,2020-12-09,60.933334,62.833332,60.733334,62.633331,46.204277,51701644,9,12,2020,Q4
426,2020-12-08,61.333332,61.533333,60.033333,60.700001,44.778069,25684155,8,12,2020,Q4
425,2020-12-07,60.333332,61.466667,60.266666,61.133331,45.097729,32007978,7,12,2020,Q4
424,2020-12-04,60.200001,60.966667,59.333332,60.266666,44.458397,37284490,4,12,2020,Q4
423,2020-12-03,59.633331,60.066666,58.400002,59.933334,44.212498,58976355,3,12,2020,Q4
422,2020-12-02,57.233334,59.566666,57.066666,58.933334,43.474808,67092000,2,12,2020,Q4
421,2020-12-01,56.666664,57.333332,56.066666,57.233334,42.220726,21580450,1,12,2020,Q4
420,2020-11-27,57.066666,57.466667,56.0,56.400002,41.605976,47815935,27,11,2020,Q4
419,2020-11-26,57.266666,57.5,56.366665,57.066666,42.097775,22684284,26,11,2020,Q4
418,2020-11-25,57.666664,58.066666,57.0,57.166664,42.171543,25653117,25,11,2020,Q4
417,2020-11-24,58.0,58.233334,57.166664,57.433334,42.368263,26754673,24,11,2020,Q4
416,2020-11-23,57.0,57.766666,56.033333,57.633331,42.5158,32626279,23,11,2020,Q4
415,2020-11-20,56.5,57.166664,55.599998,56.566666,41.728924,23413747,20,11,2020,Q4
414,2020-11-19,56.833332,57.733334,56.333332,56.466667,41.655155,23130708,19,11,2020,Q4
413,2020-11-18,56.333332,56.966667,56.133331,56.833332,41.925644,19304127,18,11,2020,Q4
412,2020-11-17,58.0,58.0,56.333332,56.633331,41.778103,37552521,17,11,2020,Q4
411,2020-11-14,56.833332,58.0,56.599998,57.766666,42.614159,10134573,14,11,2020,Q4
410,2020-11-13,56.0,56.766666,55.799999,56.5,41.679745,16663137,13,11,2020,Q4
409,2020-11-12,56.666664,57.0,55.966667,56.866665,41.95023,20550207,12,11,2020,Q4
408,2020-11-11,56.166664,56.799999,55.433334,56.666664,41.802696,27599802,11,11,2020,Q4
407,2020-11-10,54.066666,56.299999,54.066666,56.166664,41.433849,32965273,10,11,2020,Q4
406,2020-11-09,53.633331,54.299999,53.400002,54.133331,39.933868,23981305,9,11,2020,Q4
405,2020-11-06,53.333332,53.933334,53.133331,53.5,39.466667,22566856,6,11,2020,Q4
404,2020-11-05,52.466667,53.466667,52.166664,53.200001,39.245358,29509615,5,11,2020,Q4
403,2020-11-04,52.0,52.333332,51.233334,51.966667,38.335533,16097115,4,11,2020,Q4
402,2020-11-03,52.033333,52.733334,51.599998,52.0,38.360123,22913029,3,11,2020,Q4
401,2020-11-02,53.366665,53.666664,51.700001,52.133331,38.458481,28796602,2,11,2020,Q4
400,2020-10-30,53.333332,54.599998,52.666664,53.033333,39.122402,82144678,30,10,2020,Q4
399,2020-10-29,51.133331,52.599998,50.799999,52.266666,38.556839,28496598,29,10,2020,Q4
398,2020-10-28,52.066666,52.233334,51.400002,52.033333,38.384712,17121504,28,10,2020,Q4
397,2020-10-27,51.700001,52.333332,50.733334,52.066666,38.409306,22736478,27,10,2020,Q4
396,2020-10-26,52.166664,52.799999,52.0,52.066666,38.409306,18775899,26,10,2020,Q4
395,2020-10-23,51.799999,52.833332,51.799999,52.166664,38.48307,20601655,23,10,2020,Q4
394,2020-10-22,50.566666,52.166664,50.333332,51.799999,38.212585,32920879,22,10,2020,Q4
393,2020-10-21,50.5,51.166664,50.266666,50.666664,37.376522,42114562,21,10,2020,Q4
392,2020-10-20,51.066666,51.133331,49.933334,50.033333,36.909325,28033734,20,10,2020,Q4
391,2020-10-19,49.733334,51.599998,49.733334,51.200001,37.76997,34811296,19,10,2020,Q4
390,2020-10-16,49.733334,50.133331,49.233334,49.466667,36.491295,34841572,16,10,2020,Q4
389,2020-10-15,49.766666,50.533333,49.333332,49.700001,36.663425,26723415,15,10,2020,Q4
388,2020-10-14,50.133331,50.599998,49.166664,49.766666,36.712605,29406442,14,10,2020,Q4
387,2020-10-13,50.366665,50.900002,49.700001,50.733334,37.425709,19361826,13,10,2020,Q4
386,2020-10-12,51.0,51.633331,50.066666,50.466667,37.228989,17767720,12,10,2020,Q4
385,2020-10-09,49.733334,51.666664,49.733334,51.0,37.622429,27042081,9,10,2020,Q4
384,2020-10-08,50.066666,50.533333,49.533333,50.333332,37.13063,19814497,8,10,2020,Q4
383,2020-10-07,50.099998,50.366665,49.533333,50.133331,36.983093,22736065,7,10,2020,Q4
382,2020-10-06,50.766666,50.833332,49.799999,50.233334,37.056862,24136560,6,10,2020,Q4
381,2020-10-05,49.666664,50.766666,49.200001,50.366665,37.155212,24256462,5,10,2020,Q4
380,2020-10-01,49.299999,50.0,48.966667,49.400002,36.442116,21384946,1,10,2020,Q4
379,2020-09-30,49.900002,50.299999,48.666664,49.266666,36.343754,28453927,30,9,2020,Q3
378,2020-09-29,50.666664,50.833332,49.366665,49.900002,36.810963,22316817,29,9,2020,Q3
377,2020-09-28,50.0,51.066666,49.533333,50.433334,37.204399,24144234,28,9,2020,Q3
376,2020-09-25,48.233334,49.599998,47.900002,49.400002,36.442116,37129638,25,9,2020,Q3
375,2020-09-24,50.0,50.133331,47.766666,48.0,35.409344,36837364,24,9,2020,Q3
374,2020-09-23,51.0,51.466667,50.233334,50.633331,37.351933,28680514,23,9,2020,Q3
373,2020-09-22,52.066666,52.266666,50.266666,50.766666,37.450298,30794221,22,9,2020,Q3
372,2020-09-21,53.866665,54.0,51.333332,51.799999,38.212585,33783609,21,9,2020,Q3
371,2020-09-18,55.066666,55.233334,53.5,53.799999,39.687973,31549788,18,9,2020,Q3
370,2020-09-17,54.933334,55.200001,54.266666,54.533333,40.228951,19320018,17,9,2020,Q3
369,2020-09-16,54.833332,55.366665,54.299999,55.133331,40.671558,19186668,16,9,2020,Q3
368,2020-09-15,55.133331,55.599998,54.533333,54.833332,40.450256,17563498,15,9,2020,Q3
367,2020-09-14,55.466667,55.866665,54.900002,55.133331,40.671558,17809224,14,9,2020,Q3
366,2020-09-11,55.533333,56.0,54.700001,55.400002,40.868286,26782867,11,9,2020,Q3
365,2020-09-10,53.799999,55.966667,53.799999,55.700001,41.089592,44145243,10,9,2020,Q3
364,2020-09-09,55.133331,55.233334,52.866665,53.700001,39.614204,36580713,9,9,2020,Q3
363,2020-09-08,55.966667,56.266666,55.033333,55.166664,40.696152,24253434,8,9,2020,Q3
362,2020-09-07,56.333332,56.633331,54.533333,55.866665,41.21254,22352622,7,9,2020,Q3
361,2020-09-04,56.0,56.566666,55.166664,55.933334,41.261723,19053739,4,9,2020,Q3
360,2020-09-03,57.133331,57.700001,56.299999,56.733334,41.851875,21040962,3,9,2020,Q3
359,2020-09-02,56.933334,57.099998,56.366665,56.866665,41.95023,18785175,2,9,2020,Q3
358,2020-09-01,57.200001,57.733334,55.666664,56.433334,41.630566,41665981,1,9,2020,Q3
357,2020-08-31,59.0,61.166664,56.900002,57.200001,42.196133,106272406,31,8,2020,Q3
356,2020-08-28,58.533333,59.333332,58.266666,58.533333,43.179726,26414010,28,8,2020,Q3
355,2020-08-27,58.766666,58.933334,58.033333,58.133331,42.884647,23164723,27,8,2020,Q3
354,2020-08-26,59.200001,59.233334,58.400002,58.599998,43.228901,24184395,26,8,2020,Q3
353,2020-08-25,58.900002,59.366665,58.400002,58.866665,43.425621,29319889,25,8,2020,Q3
352,2020-08-24,59.299999,59.599998,58.733334,58.900002,43.450218,14608251,24,8,2020,Q3
351,2020-08-21,59.966667,60.299999,59.066666,59.233334,43.696114,28550986,21,8,2020,Q3
350,2020-08-20,58.599998,59.799999,58.066666,59.366665,43.794468,48216841,20,8,2020,Q3
349,2020-08-19,58.066666,59.333332,58.066666,58.666664,43.278084,36676200,19,8,2020,Q3
348,2020-08-18,58.066666,58.599998,57.766666,58.0,42.786289,20316855,18,8,2020,Q3
347,2020-08-17,56.833332,58.5,56.766666,58.366665,43.056774,29222049,17,8,2020,Q3
346,2020-08-14,58.333332,58.333332,56.366665,56.533333,41.70433,29847123,14,8,2020,Q3
345,2020-08-13,57.599998,58.033333,57.299999,57.900002,42.712517,17667426,13,8,2020,Q3
344,2020-08-12,58.033333,58.166664,57.133331,57.233334,42.220726,32229642,12,8,2020,Q3
343,2020-08-11,58.133331,58.799999,57.933334,58.033333,42.810879,25075380,11,8,2020,Q3
342,2020-08-10,57.733334,58.466667,57.466667,58.066666,42.835468,24383290,10,8,2020,Q3
341,2020-08-07,58.466667,58.933334,57.099998,57.599998,42.491207,33404328,7,8,2020,Q3
340,2020-08-06,57.866665,58.799999,57.533333,58.133331,42.884647,29495152,6,8,2020,Q3
339,2020-08-05,58.0,58.700001,57.533333,57.733334,42.589569,32501715,5,8,2020,Q3
338,2020-08-04,57.533333,58.299999,57.200001,57.966667,42.7617,38247546,4,8,2020,Q3
337,2020-08-03,58.900002,58.900002,56.933334,57.466667,42.392853,47168151,3,8,2020,Q3
336,2020-07-31,59.533333,59.966667,58.166664,58.966667,43.499397,62121741,31,7,2020,Q3
335,2020-07-30,61.333332,61.666664,58.400002,59.033333,43.548573,65433094,30,7,2020,Q3
334,2020-07-29,61.533333,62.466667,61.366665,61.733334,45.540348,22325277,29,7,2020,Q3
333,2020-07-28,62.5,63.5,61.766666,62.266666,45.933792,36878059,28,7,2020,Q3
332,2020-07-27,62.400002,63.766666,60.933334,62.5,46.105919,58704537,27,7,2020,Q3
331,2020-07-24,62.599998,63.066666,61.200001,61.866665,45.638706,33916906,24,7,2020,Q3
330,2020-07-23,61.166664,63.633331,60.799999,62.866665,46.3764,67380397,23,7,2020,Q3
329,2020-07-22,62.366665,62.799999,61.0,61.333332,45.245266,45722652,22,7,2020,Q3
328,2020-07-21,58.866665,63.133331,58.466667,62.299999,45.958378,140856196,21,7,2020,Q3
327,2020-07-20,57.966667,59.0,57.433334,58.866665,43.425621,30911083,20,7,2020,Q3
326,2020-07-17,56.433334,58.466667,55.700001,57.933334,42.73711,76724497,17,7,2020,Q3
325,2020-07-16,56.966667,57.033333,55.0,56.166664,41.433849,33913996,16,7,2020,Q3
324,2020-07-15,57.866665,58.0,56.733334,57.099998,42.122364,24790735,15,7,2020,Q3
323,2020-07-14,57.833332,58.533333,57.266666,57.599998,42.491207,23018217,14,7,2020,Q3
322,2020-07-13,58.0,58.5,57.466667,58.266666,42.983006,24988323,13,7,2020,Q3
321,2020-07-10,57.633331,57.700001,56.933334,57.433334,42.368263,16636411,10,7,2020,Q3
320,2020-07-09,58.299999,58.966667,57.333332,57.666664,42.54039,22957249,9,7,2020,Q3
319,2020-07-08,57.5,59.266666,57.366665,57.966667,42.7617,25017399,8,7,2020,Q3
318,2020-07-07,58.666664,58.700001,57.266666,57.433334,42.368263,19184709,7,7,2020,Q3
317,2020-07-06,58.700001,59.566666,58.0,58.633331,43.25349,20282865,6,7,2020,Q3
316,2020-07-03,58.933334,59.400002,58.133331,58.566666,43.204311,14983935,3,7,2020,Q3
315,2020-07-02,57.666664,59.266666,57.299999,58.900002,43.450218,34968828,2,7,2020,Q3
314,2020-07-01,57.099998,57.433334,56.200001,57.099998,42.122364,21495316,1,7,2020,Q3
313,2020-06-30,58.866665,58.966667,56.5,56.900002,41.974827,24516958,30,6,2020,Q2
312,2020-06-29,59.666664,60.466667,57.666664,58.066666,42.835468,32176755,29,6,2020,Q2
311,2020-06-26,57.266666,59.966667,57.166664,59.433334,43.843651,69744400,26,6,2020,Q2
310,2020-06-25,56.799999,58.733334,56.466667,56.700001,41.827286,38596161,25,6,2020,Q2
309,2020-06-24,60.333332,60.333332,57.366665,58.066666,42.835468,44463766,24,6,2020,Q2
308,2020-06-23,59.200001,60.333332,58.766666,59.566666,43.942005,47684919,23,6,2020,Q2
307,2020-06-22,57.233334,58.866665,57.0,58.700001,43.302677,33907947,22,6,2020,Q2
306,2020-06-19,57.333332,57.400002,56.466667,56.866665,41.95023,32306059,19,6,2020,Q2
305,2020-06-18,56.200001,57.0,55.833332,56.566666,41.728924,22264542,18,6,2020,Q2
304,2020-06-17,56.333332,57.233334,55.900002,56.233334,41.483028,18840036,17,6,2020,Q2
303,2020-06-16,58.233334,58.833332,55.900002,56.566666,41.728924,27930165,16,6,2020,Q2
