Date,Open,High,Low,Close,Adj Close,Volume,Day,Month,Year,Quarter
07-10-2022,67.650002,67.849998,67.050003,67.449997,62.221573,14879891,7,10,2022,Q4
06-10-2022,67.949997,68.099998,67.349998,67.75,62.498325,13000167,6,10,2022,Q4
04-10-2022,68,68,67.099998,67.300003,62.083206,10513995,4,10,2022,Q4
03-10-2022,67.25,68.050003,66.550003,66.699997,61.529709,13288633,3,10,2022,Q4
30-09-2022,65.949997,67.199997,65.5,66.949997,61.76033,16041026,30,9,2022,Q3
29-09-2022,66.099998,67.300003,65.199997,65.900002,60.791729,24560255,29,9,2022,Q3
28-09-2022,66.400002,66.400002,65.550003,65.75,60.653351,15974881,28,9,2022,Q3
27-09-2022,66.400002,67.099998,66.099998,66.75,61.57584,14140070,27,9,2022,Q3
26-09-2022,67.199997,67.400002,65.900002,66.050003,60.930099,19194238,26,9,2022,Q3
23-09-2022,67.800003,67.949997,67.199997,67.449997,62.221573,13578280,23,9,2022,Q3
22-09-2022,68.199997,68.25,67.5,67.800003,62.544449,15775504,22,9,2022,Q3
21-09-2022,69.300003,69.300003,68.199997,68.449997,63.144058,24710729,21,9,2022,Q3
20-09-2022,70,70.150002,69.050003,69.099998,63.743675,20693245,20,9,2022,Q3
19-09-2022,70.25,70.400002,69.599998,69.650002,64.251038,13595148,19,9,2022,Q3
16-09-2022,71.550003,71.699997,69.5,69.949997,64.527786,25993505,16,9,2022,Q3
15-09-2022,72,72.199997,71.300003,71.550003,66.003761,9985561,15,9,2022,Q3
14-09-2022,71.949997,72.25,71.599998,71.800003,66.234383,9024753,14,9,2022,Q3
13-09-2022,73.050003,73.099998,72,72.25,66.649506,11555561,13,9,2022,Q3
12-09-2022,72.849998,72.949997,71.949997,72.650002,67.018494,21463828,12,9,2022,Q3
09-09-2022,73.300003,73.400002,72.349998,72.550003,66.926247,9906299,9,9,2022,Q3
08-09-2022,71.900002,73.75,71.800003,73.050003,67.387489,24401527,8,9,2022,Q3
07-09-2022,70.800003,71.550003,70.699997,71.400002,65.865387,19254652,7,9,2022,Q3
06-09-2022,71.150002,71.199997,70.599998,70.699997,65.21965,10545363,6,9,2022,Q3
05-09-2022,71.5,71.650002,70.849998,70.949997,65.450272,11658725,5,9,2022,Q3
02-09-2022,71.449997,71.550003,70.849998,71.300003,65.77314,13349456,2,9,2022,Q3
01-09-2022,71,71.5,70.800003,71.150002,65.634766,17854146,1,9,2022,Q3
30-08-2022,71.449997,71.849998,71.349998,71.5,65.957642,14284488,30,8,2022,Q3
29-08-2022,71.150002,71.449997,70.349998,71.050003,65.542519,14387511,29,8,2022,Q3
26-08-2022,71.849998,72.300003,71.699997,71.900002,66.32663,10546886,26,8,2022,Q3
25-08-2022,70.900002,71.949997,70.800003,71.449997,65.911514,13090152,25,8,2022,Q3
24-08-2022,71.25,71.449997,70.25,70.550003,65.081276,19584234,24,8,2022,Q3
23-08-2022,70.800003,71.599998,70.75,71.050003,65.542519,11581331,23,8,2022,Q3
22-08-2022,72.099998,72.150002,70.900002,71.300003,65.77314,13714233,22,8,2022,Q3
19-08-2022,72.650002,72.75,71.800003,72.150002,66.557251,13357442,19,8,2022,Q3
18-08-2022,73.5,73.650002,72.449997,72.650002,67.018494,18850835,18,8,2022,Q3
17-08-2022,73.300003,73.800003,73.199997,73.349998,67.664238,18542371,17,8,2022,Q3
16-08-2022,71.75,73.25,71.25,73.150002,67.479736,26772067,16,8,2022,Q3
12-08-2022,70.949997,71.699997,70.800003,71.550003,66.003761,12294928,12,8,2022,Q3
11-08-2022,71.349998,71.349998,70.599998,70.949997,65.450272,16670568,11,8,2022,Q3
10-08-2022,73.650002,73.699997,72.400002,72.5,64.666161,29085499,10,8,2022,Q3
08-08-2022,73.099998,73.75,72.400002,73.349998,65.424309,16091607,8,8,2022,Q3
05-08-2022,71.449997,73.300003,70.900002,73.099998,65.201324,48935830,5,8,2022,Q3
04-08-2022,71.5,71.599998,70.550003,71.199997,63.506622,25024630,4,8,2022,Q3
03-08-2022,72.300003,72.400002,70.75,71,63.328243,18893830,3,8,2022,Q3
02-08-2022,71.400002,72.099998,71.25,71.949997,64.175583,15655719,2,8,2022,Q3
01-08-2022,72.5,72.5,70.800003,71.099998,63.417435,30168751,1,8,2022,Q3
29-07-2022,72.5,73.25,72.25,72.949997,65.067528,16983013,29,7,2022,Q3
28-07-2022,72.050003,72.650002,71.900002,72.050003,64.264778,11715079,28,7,2022,Q3
27-07-2022,71.75,72.300003,71.400002,72.099998,64.30938,8726504,27,7,2022,Q3
26-07-2022,72.099998,72.150002,71.449997,71.650002,63.908001,8202210,26,7,2022,Q3
25-07-2022,72.199997,72.349998,71.25,72.099998,64.30938,10124538,25,7,2022,Q3
22-07-2022,72.900002,72.949997,72,72.150002,64.353981,8740051,22,7,2022,Q3
21-07-2022,72.349998,72.75,71.349998,72.550003,64.710762,9537111,21,7,2022,Q3
20-07-2022,73,73.099998,72.199997,72.349998,64.532364,10590222,20,7,2022,Q3
19-07-2022,71.25,72.150002,71,72,64.220192,7585011,19,7,2022,Q3
18-07-2022,70.699997,71.25,70.349998,71.150002,63.462032,6697658,18,7,2022,Q3
15-07-2022,70.699997,71.099998,70,70.349998,62.74847,7310057,15,7,2022,Q3
14-07-2022,70.400002,71,70.199997,70.75,63.105251,8917897,14,7,2022,Q3
13-07-2022,70.650002,70.949997,70.25,70.400002,62.793072,13704386,13,7,2022,Q3
12-07-2022,72.449997,72.5,70.400002,70.650002,63.016056,16729806,12,7,2022,Q3
11-07-2022,72.699997,72.849998,72.050003,72.550003,64.710762,11548617,11,7,2022,Q3
08-07-2022,73,73.25,72.199997,72.699997,64.844543,11692575,8,7,2022,Q3
